datetime,count
2020-04-06 08:25:00,65
2020-04-06 08:30:00,106
2020-04-06 08:35:00,192
2020-04-06 08:40:00,0
2020-04-06 08:45:00,43
2020-04-06 08:50:00,185
2020-04-06 08:55:00,110
2020-04-06 09:00:00,178
2020-04-06 09:05:00,84
2020-04-06 09:10:00,46
2020-04-06 09:15:00,2
2020-04-06 09:20:00,97
2020-04-06 09:25:00,155
2020-04-06 09:30:00,22
2020-04-06 09:35:00,62
2020-04-06 09:40:00,129
2020-04-06 09:45:00,1
2020-04-06 09:50:00,6
2020-04-06 09:55:00,0
2020-04-06 10:00:00,0
2020-04-06 10:05:00,0
2020-04-06 10:10:00,0
2020-04-06 10:15:00,0
2020-04-06 10:20:00,0
2020-04-06 10:25:00,0
2020-04-06 10:30:00,0
2020-04-06 10:35:00,0
2020-04-06 10:40:00,0
2020-04-06 10:45:00,17
2020-04-06 10:50:00,37
2020-04-06 10:55:00,101
2020-04-06 11:00:00,12
2020-04-06 11:05:00,0
2020-04-06 11:10:00,0
2020-04-06 11:15:00,0
2020-04-06 11:20:00,0
2020-04-06 11:25:00,0
2020-04-06 11:30:00,0
2020-04-06 11:35:00,0
2020-04-06 11:40:00,0
2020-04-06 11:45:00,0
2020-04-06 11:50:00,0
2020-04-06 11:55:00,0
2020-04-06 12:00:00,0
2020-04-06 12:05:00,0
2020-04-06 12:10:00,0
2020-04-06 12:15:00,0
2020-04-06 12:20:00,0
2020-04-06 12:25:00,0
2020-04-06 12:30:00,17
2020-04-06 12:35:00,0
2020-04-06 12:40:00,6
2020-04-06 12:45:00,26
2020-04-06 12:50:00,88
2020-04-06 12:55:00,0
2020-04-06 13:00:00,0
2020-04-06 13:05:00,0
2020-04-06 13:10:00,1
2020-04-06 13:15:00,8
2020-04-06 13:20:00,25
2020-04-06 13:25:00,15
2020-04-06 13:30:00,48
2020-04-06 13:35:00,0
2020-04-06 13:40:00,0
2020-04-06 13:45:00,52
2020-04-06 13:50:00,83
2020-04-06 13:55:00,0
2020-04-06 14:00:00,2
2020-04-06 14:05:00,11
2020-04-06 14:10:00,0
2020-04-06 14:15:00,17
2020-04-06 14:20:00,143
2020-04-06 14:25:00,60
2020-04-06 14:30:00,3
2020-04-06 14:35:00,8
2020-04-06 14:40:00,5
2020-04-06 14:45:00,16
2020-04-06 14:50:00,79
2020-04-06 14:55:00,34
2020-04-06 15:00:00,76
2020-04-06 15:05:00,38
2020-04-06 15:10:00,0
2020-04-06 15:15:00,7
2020-04-06 15:20:00,1
2020-04-06 15:25:00,3
2020-04-06 15:30:00,16
2020-04-06 15:35:00,0
2020-04-06 15:40:00,0
2020-04-06 15:45:00,0
2020-04-06 15:50:00,17
2020-04-06 15:55:00,17
2020-04-06 16:00:00,14
2020-04-06 16:05:00,3
2020-04-06 16:10:00,0
2020-04-06 16:15:00,0
2020-04-06 16:20:00,0
2020-04-06 16:25:00,0
2020-04-06 16:30:00,0
2020-04-06 16:35:00,0
2020-04-06 16:40:00,0
2020-04-06 16:45:00,3
2020-04-06 16:50:00,0
2020-04-06 16:55:00,4
2020-04-06 17:00:00,0
2020-04-06 17:05:00,37
2020-04-06 17:10:00,349
2020-04-06 17:15:00,208
2020-04-06 17:20:00,86
2020-04-06 17:25:00,0
2020-04-06 17:30:00,17
2020-04-06 17:35:00,0
2020-04-06 17:40:00,0
2020-04-06 17:45:00,0
2020-04-06 17:50:00,24
2020-04-06 17:55:00,36
2020-04-06 18:00:00,8
2020-04-06 18:05:00,121
2020-04-06 18:10:00,19
2020-04-06 18:15:00,0
2020-04-06 18:20:00,47
2020-04-06 18:25:00,47
2020-04-06 18:30:00,78
2020-04-06 18:35:00,56
2020-04-06 18:40:00,194
2020-04-06 18:45:00,153
2020-04-06 18:50:00,37
2020-04-06 18:55:00,21
2020-04-06 19:00:00,44
2020-04-06 19:05:00,71
2020-04-06 19:10:00,91
2020-04-06 19:15:00,105
2020-04-06 19:20:00,65
2020-04-06 19:25:00,19
2020-04-06 19:30:00,0
2020-04-06 19:35:00,39
2020-04-06 19:40:00,0
2020-04-06 19:45:00,0
2020-04-06 19:50:00,0
2020-04-06 19:55:00,0
2020-04-06 20:00:00,0
2020-04-06 20:05:00,0
2020-04-06 20:10:00,0
2020-04-06 20:15:00,0
2020-04-06 20:20:00,0
2020-04-06 20:25:00,0
2020-04-06 20:30:00,0
