datetime,count
2020-06-06 22:35:00,11
2020-06-06 22:40:00,76
2020-06-06 22:45:00,19
2020-06-06 22:50:00,10
2020-06-06 22:55:00,37
2020-06-06 23:00:00,5
2020-06-06 23:05:00,26
2020-06-06 23:10:00,13
2020-06-06 23:15:00,85
2020-06-06 23:20:00,12
2020-06-06 23:25:00,18
2020-06-06 23:30:00,11
2020-06-06 23:35:00,0
2020-06-06 23:40:00,0
2020-06-06 23:45:00,0
2020-06-06 23:50:00,115
2020-06-06 23:55:00,324
2020-06-07 00:00:00,314
2020-06-07 00:05:00,342
2020-06-07 00:10:00,354
2020-06-07 00:15:00,346
2020-06-07 00:20:00,358
2020-06-07 00:25:00,358
2020-06-07 00:30:00,335
2020-06-07 00:35:00,325
2020-06-07 00:40:00,311
2020-06-07 00:45:00,335
2020-06-07 00:50:00,256
2020-06-07 00:55:00,0
2020-06-07 01:00:00,0
2020-06-07 01:05:00,0
2020-06-07 01:10:00,0
2020-06-07 01:15:00,0
2020-06-07 01:20:00,0
2020-06-07 01:25:00,0
2020-06-07 01:30:00,0
2020-06-07 01:35:00,0
2020-06-07 01:40:00,0
2020-06-07 01:45:00,0
2020-06-07 01:50:00,0
2020-06-07 01:55:00,0
2020-06-07 02:00:00,0
2020-06-07 02:05:00,0
2020-06-07 02:10:00,0
2020-06-07 02:15:00,0
2020-06-07 02:20:00,0
2020-06-07 02:25:00,0
2020-06-07 02:30:00,0
2020-06-07 02:35:00,0
2020-06-07 02:40:00,0
2020-06-07 02:45:00,0
2020-06-07 02:50:00,0
2020-06-07 02:55:00,0
2020-06-07 03:00:00,0
2020-06-07 03:05:00,0
2020-06-07 03:10:00,0
2020-06-07 03:15:00,0
2020-06-07 03:20:00,0
2020-06-07 03:25:00,0
2020-06-07 03:30:00,0
2020-06-07 03:35:00,0
2020-06-07 03:40:00,0
2020-06-07 03:45:00,0
2020-06-07 03:50:00,0
2020-06-07 03:55:00,0
2020-06-07 04:00:00,0
2020-06-07 04:05:00,0
2020-06-07 04:10:00,0
2020-06-07 04:15:00,0
2020-06-07 04:20:00,0
2020-06-07 04:25:00,0
2020-06-07 04:30:00,0
2020-06-07 04:35:00,0
2020-06-07 04:40:00,0
2020-06-07 04:45:00,0
2020-06-07 04:50:00,0
2020-06-07 04:55:00,0
2020-06-07 05:00:00,0
2020-06-07 05:05:00,0
2020-06-07 05:10:00,0
2020-06-07 05:15:00,0
2020-06-07 05:20:00,0
2020-06-07 05:25:00,0
2020-06-07 05:30:00,0
2020-06-07 05:35:00,0
2020-06-07 05:40:00,0
2020-06-07 05:45:00,0
2020-06-07 05:50:00,0
2020-06-07 05:55:00,0
2020-06-07 06:00:00,0
2020-06-07 06:05:00,0
2020-06-07 06:10:00,0
2020-06-07 06:15:00,0
2020-06-07 06:20:00,0
2020-06-07 06:25:00,0
2020-06-07 06:30:00,0
2020-06-07 06:35:00,0
2020-06-07 06:40:00,0
2020-06-07 06:45:00,0
2020-06-07 06:50:00,0
2020-06-07 06:55:00,0
2020-06-07 07:00:00,0
2020-06-07 07:05:00,0
2020-06-07 07:10:00,0
2020-06-07 07:15:00,0
2020-06-07 07:20:00,0
2020-06-07 07:25:00,0
2020-06-07 07:30:00,0
2020-06-07 07:35:00,0
2020-06-07 07:40:00,0
2020-06-07 07:45:00,0
2020-06-07 07:50:00,0
2020-06-07 07:55:00,0
2020-06-07 08:00:00,0
2020-06-07 08:05:00,0
2020-06-07 08:10:00,0
2020-06-07 08:15:00,0
2020-06-07 08:20:00,0
2020-06-07 08:25:00,0
2020-06-07 08:30:00,0
2020-06-07 08:35:00,0
2020-06-07 08:40:00,0
2020-06-07 08:45:00,0
2020-06-07 08:50:00,0
2020-06-07 08:55:00,0
2020-06-07 09:00:00,0
2020-06-07 09:05:00,0
2020-06-07 09:10:00,0
2020-06-07 09:15:00,0
2020-06-07 09:20:00,0
2020-06-07 09:25:00,0
2020-06-07 09:30:00,0
2020-06-07 09:35:00,0
2020-06-07 09:40:00,0
2020-06-07 09:45:00,0
2020-06-07 09:50:00,0
2020-06-07 09:55:00,0
2020-06-07 10:00:00,0
2020-06-07 10:05:00,0
2020-06-07 10:10:00,0
2020-06-07 10:15:00,0
2020-06-07 10:20:00,0
2020-06-07 10:25:00,0
2020-06-07 10:30:00,0
2020-06-07 10:35:00,0
2020-06-07 10:40:00,0
2020-06-07 10:45:00,0
2020-06-07 10:50:00,0
2020-06-07 10:55:00,0
2020-06-07 11:00:00,0
2020-06-07 11:05:00,0
2020-06-07 11:10:00,0
2020-06-07 11:15:00,0
2020-06-07 11:20:00,0
2020-06-07 11:25:00,0
2020-06-07 11:30:00,0
2020-06-07 11:35:00,0
2020-06-07 11:40:00,0
2020-06-07 11:45:00,0
2020-06-07 11:50:00,0
2020-06-07 11:55:00,29
2020-06-07 12:00:00,95
2020-06-07 12:05:00,135
2020-06-07 12:10:00,148
2020-06-07 12:15:00,132
2020-06-07 12:20:00,125
2020-06-07 12:25:00,135
2020-06-07 12:30:00,26
2020-06-07 12:35:00,2
2020-06-07 12:40:00,75
2020-06-07 12:45:00,11
2020-06-07 12:50:00,65
2020-06-07 12:55:00,17
2020-06-07 13:00:00,7
2020-06-07 13:05:00,37
2020-06-07 13:10:00,21
2020-06-07 13:15:00,0
2020-06-07 13:20:00,79
2020-06-07 13:25:00,82
2020-06-07 13:30:00,28
2020-06-07 13:35:00,63
2020-06-07 13:40:00,73
2020-06-07 13:45:00,72
2020-06-07 13:50:00,25
2020-06-07 13:55:00,101
2020-06-07 14:00:00,130
2020-06-07 14:05:00,46
2020-06-07 14:10:00,17
2020-06-07 14:15:00,20
2020-06-07 14:20:00,82
2020-06-07 14:25:00,141
2020-06-07 14:30:00,115
2020-06-07 14:35:00,37
2020-06-07 14:40:00,10
2020-06-07 14:45:00,38
2020-06-07 14:50:00,134
2020-06-07 14:55:00,161
2020-06-07 15:00:00,7
2020-06-07 15:05:00,52
2020-06-07 15:10:00,169
2020-06-07 15:15:00,77
2020-06-07 15:20:00,133
2020-06-07 15:25:00,218
2020-06-07 15:30:00,97
2020-06-07 15:35:00,38
2020-06-07 15:40:00,281
2020-06-07 15:45:00,138
2020-06-07 15:50:00,162
2020-06-07 15:55:00,216
2020-06-07 16:00:00,58
2020-06-07 16:05:00,44
2020-06-07 16:10:00,85
2020-06-07 16:15:00,40
2020-06-07 16:20:00,83
2020-06-07 16:25:00,187
2020-06-07 16:30:00,222
2020-06-07 16:35:00,61
2020-06-07 16:40:00,112
2020-06-07 16:45:00,83
2020-06-07 16:50:00,70
2020-06-07 16:55:00,139
2020-06-07 17:00:00,57
2020-06-07 17:05:00,63
2020-06-07 17:10:00,35
2020-06-07 17:15:00,121
2020-06-07 17:20:00,31
2020-06-07 17:25:00,16
2020-06-07 17:30:00,0
2020-06-07 17:35:00,46
2020-06-07 17:40:00,13
2020-06-07 17:45:00,48
2020-06-07 17:50:00,38
2020-06-07 17:55:00,0
2020-06-07 18:00:00,3
2020-06-07 18:05:00,15
2020-06-07 18:10:00,11
2020-06-07 18:15:00,100
2020-06-07 18:20:00,186
2020-06-07 18:25:00,215
2020-06-07 18:30:00,182
2020-06-07 18:35:00,221
2020-06-07 18:40:00,45
2020-06-07 18:45:00,2
2020-06-07 18:50:00,34
2020-06-07 18:55:00,33
2020-06-07 19:00:00,63
2020-06-07 19:05:00,0
2020-06-07 19:10:00,0
2020-06-07 19:15:00,0
2020-06-07 19:20:00,0
2020-06-07 19:25:00,0
2020-06-07 19:30:00,0
2020-06-07 19:35:00,0
2020-06-07 19:40:00,0
2020-06-07 19:45:00,0
2020-06-07 19:50:00,0
2020-06-07 19:55:00,0
2020-06-07 20:00:00,0
2020-06-07 20:05:00,0
2020-06-07 20:10:00,0
2020-06-07 20:15:00,0
2020-06-07 20:20:00,0
2020-06-07 20:25:00,0
2020-06-07 20:30:00,0
2020-06-07 20:35:00,0
2020-06-07 20:40:00,0
2020-06-07 20:45:00,0
2020-06-07 20:50:00,0
2020-06-07 20:55:00,0
2020-06-07 21:00:00,0
2020-06-07 21:05:00,0
2020-06-07 21:10:00,0
2020-06-07 21:15:00,0
2020-06-07 21:20:00,0
2020-06-07 21:25:00,0
2020-06-07 21:30:00,0
2020-06-07 21:35:00,0
2020-06-07 21:40:00,0
2020-06-07 21:45:00,0
2020-06-07 21:50:00,0
2020-06-07 21:55:00,0
2020-06-07 22:00:00,0
2020-06-07 22:05:00,0
2020-06-07 22:10:00,132
2020-06-07 22:15:00,237
2020-06-07 22:20:00,182
2020-06-07 22:25:00,311
2020-06-07 22:30:00,231
2020-06-07 22:35:00,154
2020-06-07 22:40:00,110
2020-06-07 22:45:00,119
2020-06-07 22:50:00,148
2020-06-07 22:55:00,221
2020-06-07 23:00:00,28
2020-06-07 23:05:00,16
2020-06-07 23:10:00,38
2020-06-07 23:15:00,144
2020-06-07 23:20:00,12
2020-06-07 23:25:00,71
2020-06-07 23:30:00,31
2020-06-07 23:35:00,35
2020-06-07 23:40:00,319
2020-06-07 23:45:00,353
2020-06-07 23:50:00,275
2020-06-07 23:55:00,306
2020-06-08 00:00:00,338
2020-06-08 00:05:00,340
2020-06-08 00:10:00,341
2020-06-08 00:15:00,333
2020-06-08 00:20:00,344
2020-06-08 00:25:00,343
2020-06-08 00:30:00,343
2020-06-08 00:35:00,343
2020-06-08 00:40:00,321
2020-06-08 00:45:00,333
2020-06-08 00:50:00,351
2020-06-08 00:55:00,354
2020-06-08 01:00:00,351
2020-06-08 01:05:00,351
2020-06-08 01:10:00,333
2020-06-08 01:15:00,254
2020-06-08 01:20:00,310
2020-06-08 01:25:00,336
2020-06-08 01:30:00,356
2020-06-08 01:35:00,358
2020-06-08 01:40:00,361
2020-06-08 01:45:00,358
2020-06-08 01:50:00,341
2020-06-08 01:55:00,359
2020-06-08 02:00:00,359
2020-06-08 02:05:00,340
2020-06-08 02:10:00,352
2020-06-08 02:15:00,354
2020-06-08 02:20:00,241
2020-06-08 02:25:00,264
2020-06-08 02:30:00,332
2020-06-08 02:35:00,338
2020-06-08 02:40:00,331
2020-06-08 02:45:00,330
2020-06-08 02:50:00,331
