datetime,count
2020-05-04 15:05:00,25
2020-05-04 15:10:00,18
2020-05-04 15:15:00,3
2020-05-04 15:20:00,75
2020-05-04 15:25:00,16
2020-05-04 15:30:00,11
2020-05-04 15:35:00,3
2020-05-04 15:40:00,25
2020-05-04 15:45:00,8
2020-05-04 15:50:00,26
2020-05-04 15:55:00,5
2020-05-04 16:00:00,19
2020-05-04 16:05:00,4
2020-05-04 16:10:00,20
2020-05-04 16:15:00,0
2020-05-04 16:20:00,6
2020-05-04 16:25:00,25
2020-05-04 16:30:00,6
2020-05-04 16:35:00,12
2020-05-04 16:40:00,6
2020-05-04 16:45:00,13
2020-05-04 16:50:00,32
2020-05-04 16:55:00,14
2020-05-04 17:00:00,5
2020-05-04 17:05:00,2
2020-05-04 17:10:00,0
2020-05-04 17:15:00,3
2020-05-04 17:20:00,33
2020-05-04 17:25:00,20
2020-05-04 17:30:00,0
2020-05-04 17:35:00,0
2020-05-04 17:40:00,2
2020-05-04 17:45:00,3
2020-05-04 17:50:00,0
2020-05-04 17:55:00,7
2020-05-04 18:00:00,38
2020-05-04 18:05:00,13
2020-05-04 18:10:00,96
2020-05-04 18:15:00,91
2020-05-04 18:20:00,6
2020-05-04 18:25:00,76
2020-05-04 18:30:00,164
2020-05-04 18:35:00,176
2020-05-04 18:40:00,167
2020-05-04 18:45:00,100
2020-05-04 18:50:00,2
2020-05-04 18:55:00,17
2020-05-04 19:00:00,10
2020-05-04 19:05:00,22
2020-05-04 19:10:00,39
2020-05-04 19:15:00,0
2020-05-04 19:20:00,0
2020-05-04 19:25:00,1
2020-05-04 19:30:00,1
2020-05-04 19:35:00,0
2020-05-04 19:40:00,2
2020-05-04 19:45:00,2
2020-05-04 19:50:00,2
2020-05-04 19:55:00,63
2020-05-04 20:00:00,146
2020-05-04 20:05:00,162
2020-05-04 20:10:00,150
2020-05-04 20:15:00,112
2020-05-04 20:20:00,2
2020-05-04 20:25:00,2
2020-05-04 20:30:00,21
2020-05-04 20:35:00,32
2020-05-04 20:40:00,39
2020-05-04 20:45:00,2
2020-05-04 20:50:00,66
2020-05-04 20:55:00,211
2020-05-04 21:00:00,145
2020-05-04 21:05:00,52
2020-05-04 21:10:00,65
2020-05-04 21:15:00,66
2020-05-04 21:20:00,35
2020-05-04 21:25:00,43
2020-05-04 21:30:00,7
2020-05-04 21:35:00,4
2020-05-04 21:40:00,37
2020-05-04 21:45:00,131
2020-05-04 21:50:00,155
2020-05-04 21:55:00,37
2020-05-04 22:00:00,29
2020-05-04 22:05:00,1
2020-05-04 22:10:00,12
2020-05-04 22:15:00,36
2020-05-04 22:20:00,76
2020-05-04 22:25:00,50
2020-05-04 22:30:00,94
2020-05-04 22:35:00,15
2020-05-04 22:40:00,30
2020-05-04 22:45:00,192
2020-05-04 22:50:00,199
2020-05-04 22:55:00,165
2020-05-04 23:00:00,112
2020-05-04 23:05:00,146
2020-05-04 23:10:00,69
2020-05-04 23:15:00,101
2020-05-04 23:20:00,129
2020-05-04 23:25:00,200
2020-05-04 23:30:00,57
2020-05-04 23:35:00,45
2020-05-04 23:40:00,3
2020-05-04 23:45:00,113
2020-05-04 23:50:00,88
2020-05-04 23:55:00,73
2020-05-05 00:00:00,121
2020-05-05 00:05:00,142
2020-05-05 00:10:00,113
2020-05-05 00:15:00,91
2020-05-05 00:20:00,13
2020-05-05 00:25:00,0
2020-05-05 00:30:00,0
2020-05-05 00:35:00,0
2020-05-05 00:40:00,0
2020-05-05 00:45:00,0
2020-05-05 00:50:00,0
2020-05-05 00:55:00,100
2020-05-05 01:00:00,106
2020-05-05 01:05:00,183
2020-05-05 01:10:00,161
2020-05-05 01:15:00,206
2020-05-05 01:20:00,148
2020-05-05 01:25:00,209
2020-05-05 01:30:00,233
2020-05-05 01:35:00,208
2020-05-05 01:40:00,151
2020-05-05 01:45:00,176
2020-05-05 01:50:00,195
2020-05-05 01:55:00,206
2020-05-05 02:00:00,157
2020-05-05 02:05:00,202
2020-05-05 02:10:00,240
2020-05-05 02:15:00,238
2020-05-05 02:20:00,238
2020-05-05 02:25:00,243
2020-05-05 02:30:00,248
2020-05-05 02:35:00,252
2020-05-05 02:40:00,240
2020-05-05 02:45:00,260
2020-05-05 02:50:00,237
2020-05-05 02:55:00,252
2020-05-05 03:00:00,206
2020-05-05 03:05:00,229
2020-05-05 03:10:00,212
2020-05-05 03:15:00,229
2020-05-05 03:20:00,219
2020-05-05 03:25:00,65
2020-05-05 03:30:00,0
2020-05-05 03:35:00,0
2020-05-05 03:40:00,74
2020-05-05 03:45:00,250
2020-05-05 03:50:00,250
2020-05-05 03:55:00,250
2020-05-05 04:00:00,251
2020-05-05 04:05:00,217
2020-05-05 04:10:00,212
2020-05-05 04:15:00,187
2020-05-05 04:20:00,177
2020-05-05 04:25:00,147
2020-05-05 04:30:00,179
2020-05-05 04:35:00,95
2020-05-05 04:40:00,35
2020-05-05 04:45:00,0
2020-05-05 04:50:00,28
2020-05-05 04:55:00,88
2020-05-05 05:00:00,145
2020-05-05 05:05:00,58
2020-05-05 05:10:00,0
2020-05-05 05:15:00,0
2020-05-05 05:20:00,0
2020-05-05 05:25:00,0
2020-05-05 05:30:00,3
2020-05-05 05:35:00,8
2020-05-05 05:40:00,1
2020-05-05 05:45:00,3
2020-05-05 05:50:00,2
2020-05-05 05:55:00,1
2020-05-05 06:00:00,4
2020-05-05 06:05:00,9
2020-05-05 06:10:00,3
2020-05-05 06:15:00,34
2020-05-05 06:20:00,3
2020-05-05 06:25:00,1
2020-05-05 06:30:00,11
2020-05-05 06:35:00,9
2020-05-05 06:40:00,14
2020-05-05 06:45:00,60
2020-05-05 06:50:00,104
2020-05-05 06:55:00,62
2020-05-05 07:00:00,52
2020-05-05 07:05:00,11
2020-05-05 07:10:00,35
2020-05-05 07:15:00,9
2020-05-05 07:20:00,71
2020-05-05 07:25:00,187
2020-05-05 07:30:00,30
2020-05-05 07:35:00,4
2020-05-05 07:40:00,4
2020-05-05 07:45:00,2
